Dealer_ID,Product_ID,Date,Quantity,Consumption,Location
D000,P005,2022-03-27,19.0,5.0,Los Angeles
D000,P005,2022-03-28,23.0,7.0,New York
D000,P005,2022-03-29,55.0,15.0,Los Angeles
D000,P005,2022-03-30,28.0,14.0,New York
D000,P006,2022-01-01,18.0,6.0,New York
D000,P006,2022-01-02,52.0,12.0,Los Angeles
D000,P006,2022-01-03,69.0,14.0,Chicago
D000,P006,2022-01-04,79.0,17.0,Chicago
D000,P006,2022-01-05,60.0,15.0,Chicago
D000,P006,2022-01-06,37.0,9.0,Los Angeles
D000,P006,2022-01-07,40.0,18.0,New York
D000,P006,2022-01-08,62.0,11.0,Los Angeles
D000,P006,2022-01-09,25.0,10.0,Los Angeles
D000,P006,2022-01-10,66.0,17.0,New York
D000,P006,2022-01-11,31.0,10.0,Los Angeles
D000,P006,2022-01-12,23.0,10.0,Los Angeles
D000,P006,2022-01-13,75.0,15.0,Los Angeles
D000,P006,2022-01-14,70.0,12.0,Chicago
D000,P006,2022-01-15,73.0,16.0,Chicago
D000,P006,2022-01-16,76.0,17.0,Los Angeles
D000,P006,2022-01-17,93.0,5.0,Chicago
D000,P006,2022-01-18,82.0,13.0,Los Angeles
D000,P006,2022-01-19,24.0,14.0,New York
D000,P006,2022-01-20,80.0,8.0,Los Angeles
D000,P006,2022-01-21,14.0,11.0,Los Angeles
D000,P006,2022-01-22,24.0,18.0,Los Angeles
D000,P006,2022-01-23,36.0,13.0,Chicago
D000,P006,2022-01-24,15.0,19.0,Chicago
D000,P006,2022-01-25,52.0,7.0,Los Angeles
D000,P006,2022-01-26,61.0,9.0,Chicago
D000,P006,2022-01-27,15.0,11.0,New York
D000,P006,2022-01-28,83.0,8.0,New York
D000,P006,2022-01-29,55.0,16.0,New York
D000,P006,2022-01-30,35.0,8.0,Los Angeles
D000,P006,2022-02-01,14.0,7.0,New York
D000,P006,2022-02-02,65.0,17.0,Los Angeles
D000,P006,2022-02-03,56.0,12.0,Los Angeles
D000,P006,2022-02-04,72.0,9.0,Los Angeles
D000,P006,2022-02-05,40.0,5.0,New York
D000,P006,2022-02-06,34.0,16.0,New York
D000,P006,2022-02-07,69.0,14.0,Los Angeles
D000,P006,2022-02-08,31.0,14.0,Chicago
D000,P006,2022-02-09,46.0,19.0,Chicago
D000,P006,2022-02-10,65.0,10.0,Chicago
D000,P006,2022-02-11,44.0,7.0,New York
D000,P006,2022-02-12,41.0,15.0,New York
D000,P006,2022-02-13,34.0,5.0,Los Angeles
D000,P006,2022-02-14,19.0,18.0,Chicago
D000,P006,2022-02-15,65.0,13.0,Chicago
D000,P006,2022-02-16,80.0,18.0,Chicago
D000,P006,2022-02-17,42.0,13.0,Chicago
D000,P006,2022-02-18,46.0,19.0,Chicago
D000,P006,2022-02-19,67.0,19.0,Los Angeles
D000,P006,2022-02-20,91.0,14.0,Chicago
D000,P006,2022-02-21,26.0,13.0,Chicago
D000,P006,2022-02-22,23.0,5.0,New York
D000,P006,2022-02-23,33.0,7.0,Los Angeles
D000,P006,2022-02-24,84.0,19.0,Los Angeles
D000,P006,2022-02-25,93.0,17.0,Chicago
D000,P006,2022-02-26,55.0,18.0,New York
D000,P006,2022-02-27,25.0,17.0,Los Angeles
D000,P006,2022-02-28,33.0,10.0,New York
D000,P006,2022-02-29,42.0,13.0,Los Angeles
D000,P006,2022-02-30,45.0,13.0,Los Angeles
D000,P006,2022-03-01,70.0,12.0,Chicago
D000,P006,2022-03-02,41.0,11.0,New York
D000,P006,2022-03-03,95.0,13.0,New York
D000,P006,2022-03-04,38.0,11.0,Los Angeles
D000,P006,2022-03-05,82.0,12.0,New York
D000,P006,2022-03-06,40.0,9.0,Chicago
D000,P006,2022-03-07,14.0,19.0,New York
D000,P006,2022-03-08,50.0,9.0,Los Angeles
D000,P006,2022-03-09,19.0,9.0,Chicago
D000,P006,2022-03-10,44.0,6.0,Los Angeles
D000,P006,2022-03-11,12.0,10.0,Chicago
D000,P006,2022-03-12,81.0,15.0,Chicago
D000,P006,2022-03-13,70.0,5.0,New York
D000,P006,2022-03-14,52.0,11.0,New York
D000,P006,2022-03-15,60.0,12.0,New York
D000,P006,2022-03-16,41.0,15.0,Chicago
D000,P006,2022-03-17,60.0,15.0,Chicago
D000,P006,2022-03-18,36.0,8.0,Chicago
D000,P006,2022-03-19,92.0,5.0,Los Angeles
D000,P006,2022-03-20,65.0,19.0,Los Angeles
D000,P006,2022-03-21,79.0,10.0,Chicago
D000,P006,2022-03-22,96.0,11.0,Chicago
D000,P006,2022-03-23,31.0,15.0,New York
D000,P006,2022-03-24,93.0,17.0,Los Angeles
D000,P006,2022-03-25,16.0,12.0,New York
D000,P006,2022-03-26,14.0,14.0,Los Angeles
D000,P006,2022-03-27,39.0,9.0,Los Angeles
D000,P006,2022-03-28,20.0,11.0,New York
D000,P006,2022-03-29,20.0,17.0,Los Angeles
D000,P006,2022-03-30,88.0,6.0,Chicago
D000,P007,2022-01-01,88.0,10.0,Los Angeles
D000,P007,2022-01-02,80.0,8.0,New York
D000,P007,2022-01-03,64.0,8.0,New York
D000,P007,2022-01-04,39.0,9.0,New York
D000,P007,2022-01-05,85.0,7.0,Los Angeles
D000,P007,2022-01-06,93.0,9.0,Chicago
D000,P007,2022-01-07,88.0,5.0,Los Angeles
D000,P007,2022-01-08,74.0,14.0,Chicago
D000,P007,2022-01-09,45.0,10.0,New York
D000,P007,2022-01-10,17.0,12.0,Chicago
D000,P007,2022-01-11,47.0,8.0,Los Angeles
D000,P007,2022-01-12,27.0,19.0,Chicago
D000,P007,2022-01-13,28.0,6.0,New York
D000,P007,2022-01-14,83.0,17.0,Los Angeles
D000,P007,2022-01-15,89.0,17.0,New York
D000,P007,2022-01-16,23.0,9.0,Chicago
D000,P007,2022-01-17,32.0,19.0,Chicago
D000,P007,2022-01-18,20.0,13.0,Los Angeles
D000,P007,2022-01-19,15.0,14.0,Chicago
D000,P007,2022-01-20,57.0,11.0,New York
D000,P007,2022-01-21,11.0,17.0,Los Angeles
D000,P007,2022-01-22,34.0,9.0,Los Angeles
D000,P007,2022-01-23,96.0,16.0,New York
D000,P007,2022-01-24,21.0,6.0,New York
D000,P007,2022-01-25,78.0,8.0,Los Angeles
D000,P007,2022-01-26,24.0,8.0,Los Angeles
D000,P007,2022-01-27,95.0,10.0,New York
D000,P007,2022-01-28,34.0,6.0,New York
D000,P007,2022-01-29,47.0,11.0,New York
D000,P007,2022-01-30,33.0,18.0,Los Angeles
D000,P007,2022-02-01,31.0,12.0,New York
D000,P007,2022-02-02,11.0,10.0,Los Angeles
D000,P007,2022-02-03,54.0,7.0,Los Angeles
D000,P007,2022-02-04,16.0,7.0,New York
D000,P007,2022-02-05,75.0,17.0,New York
D000,P007,2022-02-06,63.0,13.0,New York
D000,P007,2022-02-07,43.0,5.0,Los Angeles
D000,P007,2022-02-08,27.0,6.0,Chicago
D000,P007,2022-02-09,39.0,5.0,New York
D000,P007,2022-02-10,75.0,9.0,Los Angeles
D000,P007,2022-02-11,82.0,18.0,Los Angeles
D000,P007,2022-02-12,92.0,15.0,Chicago
D000,P007,2022-02-13,22.0,6.0,New York
D000,P007,2022-02-14,84.0,5.0,New York
D000,P007,2022-02-15,75.0,7.0,New York
D000,P007,2022-02-16,27.0,13.0,Los Angeles
D000,P007,2022-02-17,34.0,11.0,Los Angeles
D000,P007,2022-02-18,69.0,9.0,Chicago
D000,P007,2022-02-19,20.0,19.0,Los Angeles
D000,P007,2022-02-20,76.0,16.0,New York
D000,P007,2022-02-21,86.0,10.0,Chicago
D000,P007,2022-02-22,41.0,17.0,Los Angeles
D000,P007,2022-02-23,18.0,7.0,New York
D000,P007,2022-02-24,27.0,18.0,Chicago
D000,P007,2022-02-25,20.0,12.0,Los Angeles
D000,P007,2022-02-26,82.0,11.0,Los Angeles
D000,P007,2022-02-27,29.0,8.0,Los Angeles
D000,P007,2022-02-28,60.0,6.0,Chicago
D000,P007,2022-02-29,94.0,19.0,Chicago
D000,P007,2022-02-30,93.0,13.0,New York
D000,P007,2022-03-01,63.0,9.0,New York
D000,P007,2022-03-02,63.0,13.0,New York
D000,P007,2022-03-03,85.0,14.0,New York
D000,P007,2022-03-04,11.0,14.0,Los Angeles
D000,P007,2022-03-05,54.0,11.0,New York
D000,P007,2022-03-06,79.0,17.0,Los Angeles
D000,P007,2022-03-07,68.0,5.0,Chicago
D000,P007,2022-03-08,88.0,15.0,New York
D000,P007,2022-03-09,58.0,13.0,Chicago
D000,P007,2022-03-10,58.0,11.0,Chicago
D000,P007,2022-03-11,23.0,7.0,Los Angeles
D000,P007,2022-03-12,54.0,14.0,New York
D000,P007,2022-03-13,15.0,13.0,New York
D000,P007,2022-03-14,31.0,9.0,New York
D000,P007,2022-03-15,20.0,6.0,Chicago
D000,P007,2022-03-16,,,
D000,P007,2022-03-17,56.0,16.0,New York
D000,P007,2022-03-18,14.0,19.0,Chicago
D000,P007,2022-03-19,42.0,14.0,Los Angeles
D000,P007,2022-03-20,88.0,7.0,Los Angeles
D000,P007,2022-03-21,77.0,14.0,Los Angeles
D000,P007,2022-03-22,71.0,17.0,New York
D000,P007,2022-03-23,92.0,11.0,Chicago
D000,P007,2022-03-24,40.0,10.0,Chicago
D000,P007,2022-03-25,42.0,10.0,Los Angeles
D000,P007,2022-03-26,30.0,8.0,Los Angeles
D000,P007,2022-03-27,94.0,13.0,Chicago
D000,P007,2022-03-28,37.0,8.0,Los Angeles
D000,P007,2022-03-29,37.0,16.0,Chicago
D000,P007,2022-03-30,52.0,12.0,Los Angeles
D000,P008,2022-01-01,61.0,19.0,New York
D000,P008,2022-01-02,84.0,17.0,Los Angeles
D000,P008,2022-01-03,40.0,17.0,Chicago
D000,P008,2022-01-04,75.0,15.0,New York
D000,P008,2022-01-05,90.0,13.0,Chicago
D000,P008,2022-01-06,58.0,15.0,Chicago
D000,P008,2022-01-07,21.0,7.0,Chicago
D000,P008,2022-01-08,13.0,8.0,New York
D000,P008,2022-01-09,29.0,12.0,Chicago
D000,P008,2022-01-10,87.0,17.0,New York
D000,P008,2022-01-11,48.0,15.0,Chicago
D000,P008,2022-01-12,15.0,6.0,New York
D000,P008,2022-01-13,79.0,16.0,Chicago
D000,P008,2022-01-14,49.0,16.0,Los Angeles
D000,P008,2022-01-15,57.0,8.0,Chicago
D000,P008,2022-01-16,25.0,12.0,Chicago
D000,P008,2022-01-17,87.0,7.0,Chicago
D000,P008,2022-01-18,88.0,19.0,Los Angeles
D000,P008,2022-01-19,90.0,8.0,Chicago
D000,P008,2022-01-20,96.0,10.0,New York
D000,P008,2022-01-21,51.0,10.0,Los Angeles
D000,P008,2022-01-22,50.0,9.0,Chicago
D000,P008,2022-01-23,84.0,16.0,Chicago
D000,P008,2022-01-24,92.0,10.0,Los Angeles
D000,P008,2022-01-25,27.0,5.0,New York
D000,P008,2022-01-26,82.0,7.0,Los Angeles
D000,P008,2022-01-27,53.0,7.0,Chicago
D000,P008,2022-01-28,53.0,10.0,Los Angeles
D000,P008,2022-01-29,22.0,11.0,Los Angeles
D000,P008,2022-01-30,95.0,12.0,Los Angeles
D000,P008,2022-02-01,69.0,12.0,Chicago
D000,P008,2022-02-02,25.0,7.0,Los Angeles
D000,P008,2022-02-03,71.0,12.0,New York
D000,P008,2022-02-04,30.0,12.0,New York
D000,P008,2022-02-05,75.0,19.0,Los Angeles
D000,P008,2022-02-06,26.0,14.0,Chicago
D000,P008,2022-02-07,34.0,8.0,Los Angeles
D000,P008,2022-02-08,43.0,17.0,Los Angeles
D000,P008,2022-02-09,40.0,5.0,New York
D000,P008,2022-02-10,69.0,19.0,Los Angeles
D000,P008,2022-02-11,71.0,10.0,Los Angeles
D000,P008,2022-02-12,58.0,17.0,Los Angeles
D000,P008,2022-02-13,65.0,14.0,Chicago
D000,P008,2022-02-14,31.0,16.0,New York
D000,P008,2022-02-15,68.0,9.0,Chicago
D000,P008,2022-02-16,85.0,8.0,Chicago
D000,P008,2022-02-17,63.0,12.0,New York
D000,P008,2022-02-18,56.0,11.0,New York
D000,P008,2022-02-19,27.0,13.0,New York
D000,P008,2022-02-20,40.0,13.0,Los Angeles
D000,P008,2022-02-21,10.0,17.0,New York
D000,P008,2022-02-22,95.0,19.0,Los Angeles
D000,P008,2022-02-23,48.0,7.0,New York
D000,P008,2022-02-24,78.0,16.0,New York
D000,P008,2022-02-25,28.0,12.0,New York
D000,P008,2022-02-26,36.0,18.0,New York
D000,P008,2022-02-27,48.0,11.0,Los Angeles
D000,P008,2022-02-28,79.0,10.0,Los Angeles
D000,P008,2022-02-29,79.0,7.0,Los Angeles
D000,P008,2022-02-30,42.0,15.0,Los Angeles
D000,P008,2022-03-01,47.0,12.0,Chicago
D000,P008,2022-03-02,51.0,7.0,Chicago
D000,P008,2022-03-03,63.0,13.0,Chicago
D000,P008,2022-03-04,70.0,10.0,Chicago
D000,P008,2022-03-05,46.0,18.0,Los Angeles
D000,P008,2022-03-06,74.0,6.0,Chicago
D000,P008,2022-03-07,55.0,13.0,Chicago
D000,P008,2022-03-08,97.0,9.0,Chicago
D000,P008,2022-03-09,10.0,15.0,New York
D000,P008,2022-03-10,11.0,14.0,Chicago
D000,P008,2022-03-11,74.0,14.0,Chicago
D000,P008,2022-03-12,96.0,19.0,Chicago
D000,P008,2022-03-13,92.0,8.0,New York
D000,P008,2022-03-14,59.0,11.0,Los Angeles
D000,P008,2022-03-15,90.0,15.0,Los Angeles
D000,P008,2022-03-16,15.0,18.0,Los Angeles
D000,P008,2022-03-17,44.0,12.0,Los Angeles
D000,P008,2022-03-18,57.0,17.0,Los Angeles
D000,P008,2022-03-19,85.0,19.0,New York
D000,P008,2022-03-20,52.0,15.0,New York
D000,P008,2022-03-21,92.0,10.0,New York
D000,P008,2022-03-22,16.0,19.0,Chicago
D000,P008,2022-03-23,87.0,15.0,New York
D000,P008,2022-03-24,89.0,14.0,New York
D000,P008,2022-03-25,82.0,7.0,Los Angeles
D000,P008,2022-03-26,32.0,14.0,Los Angeles
D000,P008,2022-03-27,60.0,18.0,Los Angeles
D000,P008,2022-03-28,88.0,6.0,Chicago
D000,P008,2022-03-29,99.0,11.0,Chicago
D000,P008,2022-03-30,78.0,13.0,New York
D000,P009,2022-01-01,12.0,19.0,Chicago
D000,P009,2022-01-02,50.0,16.0,New York
D000,P009,2022-01-03,60.0,9.0,Los Angeles
D000,P009,2022-01-04,34.0,15.0,Chicago
D000,P009,2022-01-05,84.0,18.0,Chicago
D000,P009,2022-01-06,62.0,14.0,New York
D000,P009,2022-01-07,79.0,7.0,Los Angeles
D000,P009,2022-01-08,17.0,11.0,Los Angeles
D000,P009,2022-01-09,27.0,16.0,Chicago
D000,P009,2022-01-10,11.0,10.0,New York
D000,P009,2022-01-11,990.0,190.0,
D000,P009,2022-01-12,31.0,7.0,New York
D000,P009,2022-01-13,96.0,9.0,Los Angeles
D000,P009,2022-01-14,20.0,11.0,New York
D000,P009,2022-01-15,27.0,11.0,Los Angeles
D000,P009,2022-01-16,27.0,10.0,Chicago
D000,P009,2022-01-17,21.0,11.0,Chicago
D000,P009,2022-01-18,25.0,5.0,Los Angeles
D000,P009,2022-01-19,,,
D000,P009,2022-01-20,93.0,8.0,New York
D000,P009,2022-01-21,60.0,15.0,New York
D000,P009,2022-01-22,31.0,7.0,New York
D000,P009,2022-01-23,26.0,8.0,Chicago
D000,P009,2022-01-24,93.0,18.0,Los Angeles
D000,P009,2022-01-25,29.0,11.0,Chicago
D000,P009,2022-01-26,93.0,13.0,Chicago
D000,P009,2022-01-27,12.0,11.0,New York
D000,P009,2022-01-28,50.0,5.0,Los Angeles
D000,P009,2022-01-29,21.0,11.0,Chicago
D000,P009,2022-01-30,51.0,8.0,New York
D000,P009,2022-02-01,29.0,7.0,Chicago
D000,P009,2022-02-02,47.0,18.0,Los Angeles
D000,P009,2022-02-03,95.0,14.0,New York
D000,P009,2022-02-04,78.0,11.0,Chicago
D000,P009,2022-02-05,95.0,10.0,Los Angeles
D000,P009,2022-02-06,94.0,6.0,New York
D000,P009,2022-02-07,96.0,5.0,Los Angeles
D000,P009,2022-02-08,41.0,13.0,Chicago
D000,P009,2022-02-09,42.0,8.0,New York
D000,P009,2022-02-10,34.0,13.0,Chicago
D000,P009,2022-02-11,40.0,8.0,New York
D000,P009,2022-02-12,38.0,8.0,Chicago
D000,P009,2022-02-13,65.0,18.0,Chicago
D000,P009,2022-02-14,87.0,5.0,New York
D000,P009,2022-02-15,14.0,14.0,Los Angeles
D000,P009,2022-02-16,20.0,12.0,New York
D000,P009,2022-02-17,,,
D000,P009,2022-02-18,12.0,11.0,Los Angeles
D000,P009,2022-02-19,49.0,9.0,New York
D000,P009,2022-02-20,26.0,9.0,Los Angeles
D000,P009,2022-02-21,27.0,15.0,Los Angeles
D000,P009,2022-02-22,15.0,9.0,Los Angeles
D000,P009,2022-02-23,90.0,5.0,Chicago
D000,P009,2022-02-24,18.0,15.0,Los Angeles
D000,P009,2022-02-25,47.0,10.0,Los Angeles
D000,P009,2022-02-26,71.0,9.0,New York
D000,P009,2022-02-27,58.0,15.0,Chicago
D000,P009,2022-02-28,94.0,15.0,Los Angeles
D000,P009,2022-02-29,26.0,8.0,Los Angeles
D000,P009,2022-02-30,13.0,18.0,New York
D000,P009,2022-03-01,18.0,15.0,Chicago
D000,P009,2022-03-02,34.0,17.0,New York
D000,P009,2022-03-03,22.0,15.0,Los Angeles
D000,P009,2022-03-04,32.0,9.0,Chicago
D000,P009,2022-03-05,13.0,18.0,Los Angeles
D000,P009,2022-03-06,73.0,19.0,Los Angeles
D000,P009,2022-03-07,38.0,18.0,New York
D000,P009,2022-03-08,95.0,13.0,Chicago
D000,P009,2022-03-09,50.0,8.0,Los Angeles
D000,P009,2022-03-10,75.0,19.0,Chicago
D000,P009,2022-03-11,61.0,10.0,Los Angeles
D000,P009,2022-03-12,11.0,18.0,Chicago
D000,P009,2022-03-13,72.0,9.0,Chicago
D000,P009,2022-03-14,71.0,6.0,Chicago
D000,P009,2022-03-15,22.0,11.0,Chicago
D000,P009,2022-03-16,87.0,15.0,Los Angeles
D000,P009,2022-03-17,89.0,19.0,New York
D000,P009,2022-03-18,50.0,9.0,Los Angeles
D000,P009,2022-03-19,42.0,19.0,Los Angeles
D000,P009,2022-03-20,59.0,16.0,Los Angeles
D000,P009,2022-03-21,66.0,5.0,New York
D000,P009,2022-03-22,73.0,11.0,Chicago
D000,P009,2022-03-23,67.0,18.0,Chicago
D000,P009,2022-03-24,72.0,11.0,Chicago
D000,P009,2022-03-25,84.0,5.0,Chicago
D000,P009,2022-03-26,47.0,13.0,Los Angeles
D000,P009,2022-03-27,51.0,9.0,Chicago
D000,P009,2022-03-28,94.0,9.0,Los Angeles
D000,P009,2022-03-29,50.0,10.0,Chicago
D000,P009,2022-03-30,32.0,10.0,Los Angeles
D000,P010,2022-01-01,34.0,9.0,Chicago
D000,P010,2022-01-02,66.0,12.0,Los Angeles
D000,P010,2022-01-03,22.0,13.0,Los Angeles
D000,P010,2022-01-04,82.0,11.0,Los Angeles
D000,P010,2022-01-05,76.0,16.0,New York
D000,P010,2022-01-06,63.0,10.0,Los Angeles
D000,P010,2022-01-07,65.0,13.0,Chicago
D000,P010,2022-01-08,71.0,9.0,Los Angeles
D000,P010,2022-01-09,15.0,6.0,Los Angeles
D000,P010,2022-01-10,13.0,10.0,New York
D000,P010,2022-01-11,90.0,14.0,Los Angeles
D000,P010,2022-01-12,97.0,8.0,New York
D000,P010,2022-01-13,73.0,17.0,Los Angeles
D000,P010,2022-01-14,33.0,5.0,Los Angeles
D000,P010,2022-01-15,92.0,5.0,Los Angeles
D000,P010,2022-01-16,39.0,9.0,Los Angeles
D000,P010,2022-01-17,28.0,14.0,New York
D000,P010,2022-01-18,94.0,11.0,Los Angeles
D000,P010,2022-01-19,69.0,17.0,Los Angeles
D000,P010,2022-01-20,75.0,19.0,New York
D000,P010,2022-01-21,21.0,10.0,Chicago
D000,P010,2022-01-22,26.0,8.0,New York
D000,P010,2022-01-23,58.0,12.0,Chicago
D000,P010,2022-01-24,80.0,19.0,New York
D000,P010,2022-01-25,12.0,18.0,Chicago
D000,P010,2022-01-26,37.0,7.0,Los Angeles
D000,P010,2022-01-27,30.0,17.0,New York
D000,P010,2022-01-28,61.0,11.0,New York
D000,P010,2022-01-29,79.0,12.0,Los Angeles
D000,P010,2022-01-30,86.0,11.0,Chicago
D000,P010,2022-02-01,59.0,18.0,New York
D000,P010,2022-02-02,63.0,9.0,Los Angeles
D000,P010,2022-02-03,91.0,5.0,New York
D000,P010,2022-02-04,11.0,19.0,Chicago
D000,P010,2022-02-05,91.0,19.0,Los Angeles
D000,P010,2022-02-06,36.0,5.0,Los Angeles
D000,P010,2022-02-07,72.0,14.0,Chicago
D000,P010,2022-02-08,68.0,18.0,Chicago
D000,P010,2022-02-09,36.0,10.0,Chicago
D000,P010,2022-02-10,27.0,18.0,Los Angeles
D000,P010,2022-02-11,69.0,7.0,Chicago
D000,P010,2022-02-12,54.0,11.0,New York
D000,P010,2022-02-13,21.0,15.0,Los Angeles
D000,P010,2022-02-14,11.0,11.0,New York
D000,P010,2022-02-15,84.0,15.0,Los Angeles
D000,P010,2022-02-16,98.0,16.0,New York
D000,P010,2022-02-17,27.0,13.0,New York
D000,P010,2022-02-18,48.0,11.0,Chicago
D000,P010,2022-02-19,76.0,18.0,New York
D000,P010,2022-02-20,95.0,7.0,Chicago
D000,P010,2022-02-21,19.0,17.0,New York
D000,P010,2022-02-22,63.0,12.0,Chicago
D000,P010,2022-02-23,24.0,18.0,Chicago
D000,P010,2022-02-24,69.0,16.0,Chicago
D000,P010,2022-02-25,98.0,8.0,Los Angeles
D000,P010,2022-02-26,55.0,9.0,New York
D000,P010,2022-02-27,21.0,15.0,Chicago
D000,P010,2022-02-28,87.0,12.0,New York
D000,P010,2022-02-29,83.0,13.0,Chicago
D000,P010,2022-02-30,95.0,11.0,Chicago
D000,P010,2022-03-01,34.0,18.0,Chicago
D000,P010,2022-03-02,75.0,16.0,Chicago
D000,P010,2022-03-03,62.0,11.0,New York
D000,P010,2022-03-04,72.0,16.0,New York
D000,P010,2022-03-05,88.0,10.0,Los Angeles
D000,P010,2022-03-06,78.0,19.0,New York
D000,P010,2022-03-07,47.0,8.0,Chicago
D000,P010,2022-03-08,28.0,10.0,New York
D000,P010,2022-03-09,23.0,11.0,Chicago
D000,P010,2022-03-10,12.0,9.0,Los Angeles
D000,P010,2022-03-11,60.0,9.0,Los Angeles
D000,P010,2022-03-12,18.0,10.0,Los Angeles
D000,P010,2022-03-13,85.0,14.0,Chicago
D000,P010,2022-03-14,69.0,15.0,Los Angeles
D000,P010,2022-03-15,94.0,19.0,New York
D000,P010,2022-03-16,29.0,7.0,Chicago
D000,P010,2022-03-17,16.0,8.0,Los Angeles
D000,P010,2022-03-18,69.0,10.0,New York
D000,P010,2022-03-19,71.0,19.0,New York
D000,P010,2022-03-20,42.0,5.0,Los Angeles
D000,P010,2022-03-21,93.0,17.0,Chicago
D000,P010,2022-03-22,75.0,9.0,Chicago
D000,P010,2022-03-23,21.0,5.0,Los Angeles
D000,P010,2022-03-24,34.0,17.0,Chicago
D000,P010,2022-03-25,10.0,8.0,New York
D000,P010,2022-03-26,24.0,12.0,Los Angeles
D000,P010,2022-03-27,48.0,12.0,New York
D000,P010,2022-03-28,36.0,5.0,Chicago
D000,P010,2022-03-29,83.0,11.0,Los Angeles
D000,P010,2022-03-30,56.0,11.0,New York
D000,P011,2022-01-01,16.0,9.0,Los Angeles
D000,P011,2022-01-02,51.0,15.0,New York
D000,P011,2022-01-03,98.0,5.0,Los Angeles
D000,P011,2022-01-04,34.0,5.0,New York
D000,P011,2022-01-05,42.0,14.0,New York
D000,P011,2022-01-06,46.0,6.0,Los Angeles
D000,P011,2022-01-07,35.0,5.0,Chicago
D000,P011,2022-01-08,46.0,13.0,Los Angeles
D000,P011,2022-01-09,12.0,8.0,Los Angeles
D000,P011,2022-01-10,72.0,10.0,Los Angeles
D000,P011,2022-01-11,14.0,5.0,Los Angeles
D000,P011,2022-01-12,60.0,15.0,New York
D000,P011,2022-01-13,49.0,19.0,Los Angeles
D000,P011,2022-01-14,34.0,5.0,New York
D000,P011,2022-01-15,22.0,15.0,New York
D000,P011,2022-01-16,18.0,13.0,New York
D000,P011,2022-01-17,13.0,14.0,Los Angeles
D000,P011,2022-01-18,43.0,13.0,Los Angeles
D000,P011,2022-01-19,44.0,19.0,New York
D000,P011,2022-01-20,62.0,14.0,New York
D000,P011,2022-01-21,45.0,8.0,Chicago
D000,P011,2022-01-22,67.0,17.0,Chicago
D000,P011,2022-01-23,18.0,15.0,Los Angeles
D000,P011,2022-01-24,65.0,14.0,Chicago
D000,P011,2022-01-25,12.0,16.0,Chicago
D000,P011,2022-01-26,67.0,19.0,Chicago
D000,P011,2022-01-27,65.0,14.0,Chicago
D000,P011,2022-01-28,68.0,10.0,Chicago
D000,P011,2022-01-29,19.0,18.0,Chicago
D000,P011,2022-01-30,75.0,10.0,Los Angeles
D000,P011,2022-02-01,38.0,19.0,New York
D000,P011,2022-02-02,32.0,7.0,New York
D000,P011,2022-02-03,78.0,15.0,New York
D000,P011,2022-02-04,,,
D000,P011,2022-02-05,27.0,18.0,Los Angeles
D000,P011,2022-02-06,82.0,11.0,Los Angeles
D000,P011,2022-02-07,72.0,13.0,Los Angeles
D000,P011,2022-02-08,49.0,17.0,Chicago
D000,P011,2022-02-09,81.0,8.0,Chicago
D000,P011,2022-02-10,69.0,14.0,New York
D000,P011,2022-02-11,97.0,19.0,New York
D000,P011,2022-02-12,29.0,18.0,Los Angeles
D000,P011,2022-02-13,43.0,18.0,Los Angeles
D000,P011,2022-02-14,93.0,10.0,Chicago
D000,P011,2022-02-15,98.0,6.0,Chicago
D000,P011,2022-02-16,58.0,7.0,New York
D000,P011,2022-02-17,66.0,12.0,New York
D000,P011,2022-02-18,99.0,7.0,Los Angeles
D000,P011,2022-02-19,92.0,8.0,New York
D000,P011,2022-02-20,36.0,18.0,Los Angeles
D000,P011,2022-02-21,65.0,8.0,New York
D000,P011,2022-02-22,34.0,15.0,Chicago
D000,P011,2022-02-23,19.0,19.0,Los Angeles
D000,P011,2022-02-24,38.0,16.0,New York
D000,P011,2022-02-25,38.0,12.0,Chicago
D000,P011,2022-02-26,10.0,15.0,New York
D000,P011,2022-02-27,74.0,14.0,Los Angeles
D000,P011,2022-02-28,34.0,8.0,Los Angeles
D000,P011,2022-02-29,33.0,13.0,Los Angeles
D000,P011,2022-02-30,13.0,5.0,New York
D000,P011,2022-03-01,20.0,16.0,Chicago
D000,P011,2022-03-02,71.0,16.0,Los Angeles
D000,P011,2022-03-03,30.0,13.0,Los Angeles
D000,P011,2022-03-04,36.0,15.0,New York
D000,P011,2022-03-05,79.0,15.0,Los Angeles
D000,P011,2022-03-06,62.0,7.0,Chicago
D000,P011,2022-03-07,83.0,12.0,New York
D000,P011,2022-03-08,31.0,7.0,Los Angeles
D000,P011,2022-03-09,88.0,15.0,Los Angeles
D000,P011,2022-03-10,24.0,15.0,Chicago
D000,P011,2022-03-11,47.0,7.0,Los Angeles
D000,P011,2022-03-12,90.0,8.0,Chicago
D000,P011,2022-03-13,24.0,18.0,New York
D000,P011,2022-03-14,34.0,11.0,Chicago
D000,P011,2022-03-15,22.0,17.0,Chicago
D000,P011,2022-03-16,78.0,16.0,Chicago
D000,P011,2022-03-17,41.0,11.0,New York
D000,P011,2022-03-18,60.0,5.0,Los Angeles
D000,P011,2022-03-19,86.0,18.0,New York
D000,P011,2022-03-20,85.0,13.0,New York
D000,P011,2022-03-21,10.0,7.0,Chicago
D000,P011,2022-03-22,81.0,10.0,Chicago
